id	mode_of_inheritance	Gene	confidence_level	name	disease_group	disease_sub_group	status
20	AR	APTX	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	ARSA	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	ATCAY	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	ATM	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	ATP1A3	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	CA8	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	CACNA1A	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	CACNA1G	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	CACNA2D2	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	CAMTA1	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	XL	CASK	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	CHMP1A	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	CLCN2	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	CLN6	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	CLP1	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	COQ8A	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	COX20	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	CP	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	CSTB	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	CWF19L1	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	CYP27A1	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	CYP2U1	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	DAGLA	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	DARS2	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	DDHD2	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	DNAJC19	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	DNAJC5	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	DNMT1	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	EIF2B1	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	EIF2B2	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	EIF2B3	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	EIF2B4	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	EIF2B5	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	ELOVL4	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	EPM2A	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	EXOSC3	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	FGF14	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	FLVCR1	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	FOLR1	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	FXN	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	GBA2	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	GFAP	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	GJC2	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	GOSR2	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	GPAA1	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	GRID2	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD/AR	GRM1	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	HEXA	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	HEXB	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	ITPR1	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	KCNA1	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	KCNC3	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	KCND3	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	KCNJ10	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	KIF1C	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	MARS2	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	MMACHC	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	MRE11	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	MT	MT-ATP6	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	MTTP	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	NFASC	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	NHLRC1	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	NKX6-2	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	NPC1	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	NPC2	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	NUS1	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	OPA3	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	XL	OPHN1	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	PAX6	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	PDYN	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	PEX16	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	PLA2G6	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	PMPCA	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	PNKP	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	PNPLA6	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD/AR	POLG	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	POLR3A	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	PRKCG	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	PRNP	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	PRRT2	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	RARS2	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	RNF170	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	RNF216	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	SACS	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	SCN8A	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	SEPSECS	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	SETX	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	SIL1	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	SLC1A3	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD/AR	SLC2A1	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	XL	SLC9A6	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	SNX14	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD/AR	SPG7	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD/AR	SPTBN2	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	SRD5A3	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD/AR	STUB1	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	SYNE1	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	TGM6	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	TMEM240	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	TPP1	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	TSEN2	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	TSEN54	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	TTBK2	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	TTC19	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	TTPA	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	TUBB4A	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD/AR	TWNK	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD/AR	UCHL1	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	VLDLR	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	VPS13D	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	VRK1	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	WDR73	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	WDR81	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	WFS1	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	WWOX	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	XRCC1	3	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	CHP1	2	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	COG5	2	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	EEF2	2	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	MVK	2	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	POLR3K	2	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	SAR1B	2	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	VAMP1	2	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	AARS	1	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	XL	ALAS2	1	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	NA	ATN1	1	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	NA	ATP2B3	1	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	ATP8A2	1	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	NA	ATXN1	1	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	NA	ATXN10	1	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	NA	ATXN2	1	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	NA	ATXN3	1	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	NA	ATXN7	1	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	ATXN8	1	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	BEAN1	1	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	CACNB4	1	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	CCDC88C	1	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	DAB1	1	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	DMXL2	1	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	DYNC1H1	1	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD	ELOVL5	1	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	XL	FMR1	1	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AR	MTPAP	1	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	AD/AR	NAGLU	1	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	NA	NOP56	1	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
20	NA	PAX2	1	Hereditary ataxia	Neurology and neurodevelopmental disorders	Motor Disorders of the CNS	public
